Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,235898,Granada,-,Spain,37.17,-3.58,1,701,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,16,30,55,731,247,1.3,12.6,962,45.97,143,0.6,0.14,55,731,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,17,0,45,631,163,2.9,11.6,962,55.18,159,0.4,0.14,45,631,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,17,30,32,463,81,2.9,10.7,962,58.57,169,0.3,0.14,32,463,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,18,0,12,172,16,1.3,9.9,963,55.12,179,0.3,0.14,12,172,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,18,30,0,0,0,1.3,9.6,963,56.24,113,0.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,19,0,0,0,0,1,9.3,963,56.05,48,0.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,19,30,0,0,0,1,9,963,57.19,48,0.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,20,0,0,0,0,0.5,8.7,963,56.59,48,0.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,20,30,0,0,0,0.5,8.3,963,58.14,51,0.8,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,21,0,0,0,0,0.1,8,964,57.59,55,1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,21,30,0,0,0,0.1,7.7,964,58.77,62,1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,22,0,0,0,0,-0.2,7.4,964,58.41,70,1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,22,30,0,0,0,-0.2,7.3,963,58.75,80,1.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,23,0,0,0,0,-0.4,7.2,963,58.32,90,1.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,23,30,0,0,0,-0.4,7.1,963,58.72,99,1.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,0,0,0,0,0,-0.5,6.9,963,59.48,109,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,0,30,0,0,0,-0.5,6.9,963,59.48,109,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,1,0,0,0,0,-0.4,6.7,963,60.73,122,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,1,30,0,0,0,-0.3,6.7,964,60.79,126,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,2,0,0,0,0,-0.2,6.6,964,61.92,131,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,2,30,0,0,0,-0.2,6.5,964,62.34,134,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,3,0,0,0,0,0,6.5,964,63.09,136,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,3,30,0,0,0,0,6.6,964,62.66,137,1.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,4,0,0,0,0,0,6.8,964,61.9,137,1.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,4,30,0,0,0,0,6.8,964,61.9,136,1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,5,0,0,0,0,-0.1,6.8,964,61.34,134,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,5,30,0,0,0,-0.1,6.8,964,61.34,131,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,6,0,0,0,0,-0.3,6.8,964,60.53,128,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,6,30,0,0,0,-0.3,6.8,964,60.53,126,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,7,0,0,0,0,-0.6,6.7,964,59.85,124,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,7,30,0,0,0,-0.6,6.8,964,59.45,124,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,8,0,0,0,0,-0.8,6.8,964,58.36,124,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,8,30,0,0,0,-0.8,7.5,965,55.69,127,0.8,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,9,0,24,487,64,0.9,8.1,965,60.33,130,0.8,0.14,24,487,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,9,30,36,670,147,0.9,9.4,965,55.27,133,0.9,0.14,36,670,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,10,0,44,771,231,0.3,10.7,966,48.73,136,1.1,0.14,44,771,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,10,30,49,839,311,0.3,11.7,966,45.61,140,1,0.14,49,839,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,11,0,53,887,383,-0.8,12.7,966,39.32,143,0.8,0.14,53,887,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,11,30,56,919,443,-0.8,13.8,965,36.57,155,0.6,0.14,56,919,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,12,0,58,941,491,-2.6,14.9,965,29.75,167,0.4,0.14,58,941,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,12,30,60,954,524,-2.6,15.4,965,28.82,195,0.5,0.14,60,954,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,13,0,65,952,542,-3.5,16,964,26.09,224,0.5,0.14,65,952,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,13,30,65,953,544,-3.5,16.2,964,25.76,231,0.6,0.14,65,953,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,14,0,64,948,531,-3.8,16.4,964,24.86,238,0.7,0.14,64,948,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,14,30,63,937,502,-3.8,16.3,964,25.02,241,0.8,0.14,63,937,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,15,0,60,911,456,-3.8,16.2,964,25.17,245,0.8,0.14,60,911,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,15,30,57,882,400,-3.8,15.7,964,25.98,243,0.9,0.14,57,882,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,16,0,57,824,330,-0.1,15.2,964,35.07,240,1,0.14,57,824,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,16,30,51,760,252,-0.1,13.6,964,38.88,249,1,0.14,51,760,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,17,0,42,661,168,1.9,12.1,964,49.83,257,1.1,0.14,42,661,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,17,30,30,500,85,1.9,11,964,53.58,269,1.2,0.14,30,500,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,18,0,12,209,18,-0.4,10,964,48.58,281,1.3,0.14,12,209,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,18,30,0,0,0,-0.4,9.7,964,49.56,294,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,19,0,0,0,0,-0.7,9.4,964,49.2,308,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,19,30,0,0,0,-0.7,9,965,50.59,320,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,20,0,0,0,0,-1.2,8.6,965,50.33,331,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,20,30,0,0,0,-1.2,8.3,965,51.36,339,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,21,0,0,0,0,-1.8,8,965,50.12,347,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,21,30,0,0,0,-1.8,7.7,965,51.15,353,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,22,0,0,0,0,-2.3,7.5,965,49.74,359,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,22,30,0,0,0,-2.3,7.2,965,50.77,184,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,23,0,0,0,0,-2.8,7,964,49.69,9,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,23,30,0,0,0,-2.8,6.8,964,50.37,13,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,0,0,0,0,0,-3.2,6.6,964,49.58,17,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,0,30,0,0,0,-3.2,6.6,964,49.58,17,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,1,0,0,0,0,-3.6,6.3,963,49.26,25,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,1,30,0,0,0,-3.6,6.2,963,49.6,29,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,2,0,0,0,0,-3.9,6.2,963,48.51,33,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,2,30,0,0,0,-3.9,6.2,963,48.51,36,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,3,0,0,0,0,-4.1,6.2,963,47.6,40,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,3,30,0,0,0,-4.1,6.2,963,47.6,42,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,4,0,0,0,0,-4.3,6.3,963,46.47,45,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,4,30,0,0,0,-4.3,6.4,963,46.16,46,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,5,0,0,0,0,-4.6,6.5,962,44.86,47,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,5,30,0,0,0,-4.6,6.6,962,44.55,48,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,6,0,0,0,0,-4.9,6.8,962,42.95,48,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,6,30,0,0,0,-4.9,6.9,962,42.65,48,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,7,0,0,0,0,-5.2,7.1,962,41.2,47,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,7,30,0,0,0,-5.2,7.3,962,40.64,44,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,8,0,0,0,0,-5.3,7.5,962,39.77,42,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,8,30,0,0,0,-5.3,8.3,962,37.66,38,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,9,0,23,495,64,-2,9.1,963,45.69,34,1.1,0.14,23,495,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,9,30,35,678,147,-2,10.7,963,41.06,30,1.2,0.14,35,678,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,10,0,43,786,234,-1.4,12.3,963,38.56,25,1.3,0.14,43,786,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,10,30,48,854,315,-1.4,13.6,963,35.43,17,1.6,0.14,48,854,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,11,0,52,910,391,-5.5,14.8,963,24.2,9,1.8,0.14,52,910,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,11,30,55,942,453,-5.5,15.7,962,22.82,180,2,0.14,55,942,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,12,0,57,963,501,-6.4,16.7,962,19.95,352,2.2,0.14,57,963,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,12,30,58,976,535,-6.4,17.1,962,19.45,349,2.2,0.14,58,976,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,13,0,63,977,554,-5.5,17.5,961,20.39,347,2.3,0.14,63,977,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,13,30,63,978,556,-5.5,17.7,961,20.13,348,2.4,0.14,63,978,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,14,0,62,974,543,-4.4,17.8,961,21.73,348,2.4,0.14,62,974,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,14,30,60,963,514,-4.4,17.6,961,22,349,2.4,0.14,60,963,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,15,0,58,946,471,-4.4,17.5,960,22.13,349,2.4,0.14,58,946,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,15,30,55,919,414,-4.4,16.8,960,23.13,347,2,0.14,55,919,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,16,0,51,892,349,-1.1,16.2,960,30.63,345,1.6,0.14,51,892,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,16,30,46,834,269,-1.1,14.2,960,34.82,341,1.4,0.14,46,834,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,17,0,38,746,182,1.4,12.3,960,47.34,337,1.2,0.14,38,746,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,17,30,28,596,95,1.4,11,960,51.58,341,1.4,0.14,28,596,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,18,0,13,319,21,-2.1,9.6,960,43.98,345,1.6,0.14,13,319,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,18,30,0,0,0,-2.1,9,961,45.84,352,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,19,0,0,0,0,-2.3,8.4,961,46.85,360,1.8,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,19,30,0,0,0,-2.3,7.8,961,48.79,186,1.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,20,0,0,0,0,-2.5,7.3,961,49.79,13,2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,20,30,0,0,0,-2.5,6.9,961,51.17,18,2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,21,0,0,0,0,-2.8,6.5,961,51.35,24,2.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,21,30,0,0,0,-2.8,6.2,961,52.42,27,2.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,22,0,0,0,0,-3.2,6,961,51.73,31,2.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,22,30,0,0,0,-3.2,5.9,961,52.09,33,2.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,23,0,0,0,0,-3.5,5.7,961,51.46,34,2.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,23,30,0,0,0,-3.6,5.7,960,51.41,36,2.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,0,0,0,0,0,-3.9,5.7,960,50.03,38,2.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,0,30,0,0,0,-3.9,5.7,960,50.03,38,2.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,1,0,0,0,0,-4.4,5.9,960,47.5,43,2.1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,1,30,0,0,0,-4.4,6.2,960,46.53,48,2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,2,0,0,0,0,-5.1,6.5,960,43.38,53,2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,2,30,0,0,0,-5.1,6.9,960,42.21,60,1.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,3,0,0,0,0,-5.4,7.3,960,39.98,66,1.8,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,3,30,0,0,0,-5.4,7.6,960,39.17,73,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,4,0,0,0,0,-5.4,7.9,960,38.56,81,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,4,30,0,0,0,-5.4,8.2,960,37.78,90,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,5,0,0,0,0,-4.9,8.5,960,38.25,100,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,5,30,0,0,0,-4.9,8.5,960,38.25,110,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,6,0,0,0,0,-3.9,8.5,960,41.39,120,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,6,30,0,0,0,-3.9,8.2,960,42.24,127,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,7,0,0,0,0,-2.6,7.9,960,47.38,133,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,7,30,0,0,0,-2.6,7.9,960,47.38,138,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,8,0,0,0,0,-1.4,7.9,960,51.85,142,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,8,30,0,0,0,-1.4,8.5,960,49.79,143,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,9,0,25,456,63,1.6,9.1,961,59.55,144,1.3,0.14,25,456,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,9,30,38,644,145,1.6,10.4,961,54.59,144,1.4,0.14,38,644,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,10,0,50,728,227,2.8,11.8,961,54.06,144,1.6,0.14,50,728,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,10,30,57,802,308,2.8,12.7,961,50.96,144,1.4,0.14,57,802,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,11,0,61,854,380,0.8,13.7,961,41.4,145,1.3,0.14,61,854,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,11,30,65,888,441,0.8,14.6,961,39.06,148,0.9,0.14,65,888,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,12,0,67,914,489,-1.3,15.6,961,31.45,150,0.5,0.14,67,914,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,12,30,68,928,523,-1.3,16.1,960,30.43,240,0.5,0.14,68,928,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,13,0,68,939,542,-2.6,16.6,960,26.82,329,0.5,0.14,68,939,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,13,30,68,941,545,-2.6,16.9,960,26.32,329,0.8,0.14,68,941,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,14,0,67,937,532,-3.4,17.1,959,24.39,328,1.1,0.14,67,937,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,14,30,66,932,507,-3.4,17.1,959,24.39,328,1.2,0.14,66,932,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,15,0,63,914,464,-3.8,17.1,959,23.66,327,1.4,0.14,63,914,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,15,30,60,885,408,-3.8,16.5,959,24.58,310,1.2,0.14,60,885,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,16,0,59,829,338,-0.5,15.9,959,32.6,294,1,0.14,59,829,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,16,30,52,766,259,-0.5,14.2,959,36.35,278,0.9,0.14,52,766,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,17,0,44,659,173,2.4,12.5,959,50.01,263,0.8,0.14,44,659,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,17,30,32,500,89,2.4,11.4,960,53.81,265,0.7,0.14,32,500,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,18,0,14,214,20,0.5,10.4,960,50.48,268,0.7,0.14,14,214,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,18,30,0,0,0,0.5,10.1,960,51.5,267,0.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,19,0,0,0,0,0.4,9.8,960,52.14,267,0.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,19,30,0,0,0,0.5,9.4,961,53.62,188,0.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,20,0,0,0,0,0.5,9.1,961,54.8,109,0.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,20,30,0,0,0,0.5,8.8,961,55.92,113,0.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,21,0,0,0,0,0.5,8.5,961,57.34,118,0.9,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,21,30,0,0,0,0.5,8.1,961,58.91,122,1,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,22,0,0,0,0,0.7,7.7,961,61.27,125,1.2,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,22,30,0,0,0,0.7,7.5,961,62.11,127,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,23,0,0,0,0,0.8,7.3,961,63.55,130,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,23,30,0,0,0,0.8,7.1,961,64.43,132,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,0,0,0,0,0,1,6.9,961,65.96,134,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,0,30,0,0,0,1,6.9,961,65.96,134,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,1,0,0,0,0,1.1,6.6,961,67.96,138,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,1,30,0,0,0,1.1,6.5,961,68.42,138,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,2,0,0,0,0,1,6.4,961,68.55,138,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,2,30,0,0,0,1,6.3,961,69.02,137,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,3,0,0,0,0,1,6.2,961,69.16,137,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,3,30,0,0,0,1,6.1,961,69.63,136,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,4,0,0,0,0,1,6,961,70.18,135,1.7,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,4,30,0,0,0,1,5.9,961,70.66,134,1.6,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,5,0,0,0,0,1.2,5.7,961,72.62,133,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,5,30,0,0,0,1.2,5.8,961,72.12,132,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,6,0,0,0,0,1.5,5.9,961,73.27,131,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,6,30,0,0,0,1.5,5.8,961,73.77,130,1.5,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,7,0,0,0,0,1.8,5.8,961,75.39,128,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,7,30,0,0,0,1.8,5.9,961,74.87,128,1.4,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,8,0,0,0,0,2,6,962,75.51,127,1.3,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
